c123126_g1	CYP71A20	44.16	77	33	3	1	74	346	415	7e-10	48.9
c143075_g1	CYP86C1	33.33	60	39	1	3	61	458	517	6e-09	45.8
c52414_g1	CYP81H1	54.55	11	5	0	30	40	185	195	3.5	19.2
c73565_g1	CYP86C1	35.85	53	31	2	447	497	429	480	1.8	24.6
c137480_g1	CYP71B4	36.84	19	12	0	16	34	153	171	0.23	21.9
c150950_g1	CYP88A4	33.33	45	29	1	2	46	59	102	0.050	24.6
c57973_g2	CYP71B34	44.48	344	180	7	9	347	158	495	6e-98	298
c146538_g1	CYP97B3	29.51	61	42	1	1	61	183	242	0.005	27.7
c124506_g1	CYP709B1	40.74	54	32	0	12	65	137	190	5e-09	45.8
c72238_g1	CYP74A	57.91	468	194	2	17	484	52	516	0.0	552
c85475_g1	CYP71A25	33.33	33	22	0	2	34	33	65	0.005	28.1
c71717_g1	CYP90B1	69.17	480	116	2	28	475	33	512	0.0	680
c55638_g2	CYP51G2	27.84	97	66	1	24	120	12	104	7e-08	43.9
c73712_g1	CYP71A20	46.67	465	239	4	37	496	31	491	4e-150	437
c137449_g1	CYP78A10	56.41	39	16	1	3	41	337	374	2e-07	40.4
c133670_g1	CYP703A2	63.64	11	4	0	8	18	441	451	5.1	17.3
c72504_g1	CYP721	51.15	260	124	2	7	264	245	503	1e-88	270
c111292_g1	CYP71B28	40.00	35	20	1	12	46	23	56	1.0	20.4
c93931_g1	CYP706A6	42.86	28	16	0	16	43	55	82	0.14	22.7
c28200_g1	CYP720	71.33	143	35	1	1	143	349	485	2e-74	228
c67808_g1	CYP97C1	72.43	515	125	5	19	526	26	530	0.0	778
c59574_g2	CYP90B1	70.00	60	18	0	1	60	453	512	5e-26	94.4
c72345_g1	CYP706A4	42.45	278	154	4	20	295	19	292	1e-72	230
c67792_g3	CYP81D5	25.77	163	82	8	282	434	204	337	1.8	24.6
c73899_g1	CYP705A5	25.44	114	73	4	11	114	259	370	1.6	23.5
c123789_g1	CYP71B5	34.48	29	19	0	10	38	291	319	0.20	22.7
c112792_g1	CYP707A3	42.86	21	12	0	9	29	44	64	0.29	23.1
c112583_g1	CYP707A3	42.86	21	12	0	9	29	44	64	0.68	21.6
c115357_g1	CYP76C5	26.83	123	80	4	22	140	167	283	2e-04	34.7
c4499_g1	CYP96A4	56.25	16	7	0	56	71	38	53	1.6	21.6
c78798_g1	CYP707A1	59.09	22	9	0	14	35	349	370	4e-04	30.4
c61566_g1	CYP89A9	42.86	14	8	0	36	49	141	154	4.9	18.9
c33539_g1	CYP94B2	47.78	90	41	2	11	95	29	117	1e-22	85.9
c11950_g1	CYP705A3	35.71	28	16	1	40	65	348	375	2.3	20.4
c104152_g1	CYP51G1	39.02	123	63	4	8	126	245	359	1e-19	79.0
c64666_g1	CYP78A10	51.25	521	223	8	28	518	17	536	2e-173	499
c66287_g1	CYP81D8	45.15	299	137	7	1	295	173	448	5e-85	261
c43013_g1	CYP81F2	38.46	26	16	0	89	114	454	479	0.38	24.6
c60733_g2	CYP711	67.71	384	122	2	1	383	141	523	0.0	513
c120431_g1	CYP97B3	39.39	33	17	1	39	71	243	272	0.74	22.7
c61996_g2	CYP84A1	65.64	259	80	4	1	253	135	390	1e-111	329
c73047_g1	CYP71A23	41.35	370	202	5	1	369	124	479	1e-100	305
c134958_g1	CYP707A4	32.35	34	21	1	6	37	132	165	2.4	18.9
c18092_g1	CYP81D6	41.03	78	41	1	3	80	399	471	3e-18	73.9
c117029_g1	CYP705A22	39.51	81	34	3	13	79	371	450	4e-13	58.5
c133555_g1	CYP78A5	29.27	41	29	0	14	54	465	505	0.20	22.7
c42260_g1	CYP71B36	42.61	399	212	7	1	392	101	489	1e-118	353
c68585_g1	CYP81D10	48.14	295	134	4	2	296	212	487	1e-94	287
c134105_g1	CYP81D8	40.74	54	32	0	1	54	358	411	7e-11	50.8
c120342_g1	CYP82F1	38.30	47	27	1	33	79	401	445	3e-06	38.1
c99495_g1	CYP706A3	32.35	34	23	0	3	36	299	332	0.73	20.8
c18375_g1	CYP81D8	29.92	127	78	5	13	137	280	397	1e-12	58.5
c3046_g1	CYP87A3P	43.75	16	9	0	17	32	36	51	3.2	19.2
c77330_g1	CYP701A3	28.89	45	32	0	5	49	68	112	0.14	23.9
c140767_g1	CYP94C1	42.11	38	22	0	8	45	432	469	8e-07	39.3
c59602_g2	CYP704A2	37.93	29	13	1	66	94	436	459	2.6	21.2
c11853_g1	CYP84A1	81.67	60	11	0	1	60	461	520	4e-33	113
c67514_g2	CYP71B35	44.69	405	199	7	2	398	102	489	1e-115	345
c30977_g1	CYP71A19	34.00	50	18	1	306	355	240	274	0.79	25.4
c83787_g1	CYP76C8P	58.33	12	5	0	16	27	319	330	2.2	18.5
c78087_g1	CYP712A2	46.67	15	8	0	5	19	513	527	2.8	18.5
c70221_g1	CYP72A15	53.09	356	159	3	1	355	164	512	3e-138	402
c140961_g1	CYP715A1	57.14	35	13	2	1	34	458	491	3e-06	37.7
c40593_g1	CYP75B1	71.14	149	43	0	1	149	353	501	4e-76	233
c113531_g1	CYP735A2	36.84	19	12	0	8	26	124	142	0.54	21.2
c116914_g1	CYP705A34	39.19	74	44	1	1	74	359	431	3e-15	64.3
c108418_g1	CYP710A2	35.29	85	53	1	1	85	350	432	2e-14	62.4
c138324_g1	CYP71B28	22.95	61	42	1	16	71	257	317	0.24	23.1
c22353_g1	CYP78A10	32.26	31	19	1	32	60	507	537	5.7	19.6
c155378_g1	CYP77A7	38.46	26	16	0	2	27	114	139	2.3	20.4
c43813_g1	CYP706A5	54.55	11	5	0	1	11	130	140	0.29	21.6
c136964_g1	CYP72A7	52.63	19	9	0	5	23	402	420	0.037	24.6
c69632_g1	CYP715A1	58.81	386	144	7	2	385	147	519	6e-157	451
c81510_g1	CYP77A4	36.00	50	31	1	6	54	63	112	3e-06	37.4
c137696_g1	CYP88A4	31.58	57	39	0	1	57	350	406	4e-06	37.0
c66599_g1	CYP707A1	72.20	223	60	2	1	223	138	358	2e-115	336
c82973_g1	CYP708A2	26.51	83	53	2	2	79	37	116	5e-05	34.3
c65648_g2	CYP90A1	71.79	117	29	1	1	117	329	441	8e-56	177
c106210_g1	CYP79B3	35.71	56	29	2	81	133	14	65	0.19	25.4
c70035_g1	CYP93D1	45.00	20	11	0	3	22	373	392	0.53	21.2
c109287_g1	CYP51G2	29.63	81	53	1	21	101	9	85	9e-06	37.0
c83445_g1	CYP78A5	61.54	13	5	0	36	48	211	223	0.97	20.8
c71564_g1	CYP78A9	68.87	453	136	4	1	449	79	530	0.0	596
c124550_g1	CYP98A3	74.50	149	38	0	1	149	1	149	5e-80	243
c70134_g1	CYP94D2	61.47	218	75	4	5	215	283	498	2e-92	278
c60034_g1	CYP701A3	56.25	16	7	0	100	115	26	41	0.81	23.5
c149261_g1	CYP79C2	42.86	21	12	0	11	31	3	23	1.6	19.2
c144244_g1	CYP94C1	36.11	36	23	0	8	43	432	467	6e-06	36.6
c36923_g1	CYP86B2	37.61	109	57	3	1	109	401	498	1e-20	82.4
c127652_g1	CYP74B2	32.43	37	23	1	54	88	220	256	1.3	21.9
c94837_g1	CYP704A2	50.60	83	40	1	1	83	208	289	9e-22	83.2
c47872_g1	CYP724A1	51.38	436	205	3	41	476	38	466	4e-165	474
c78397_g1	CYP71A12	32.98	94	59	1	8	97	238	331	2e-10	52.0
c65416_g1	CYP74B2	56.61	454	190	4	22	473	29	477	0.0	551
c1554_g1	CYP78A10	58.56	111	37	2	1	102	216	326	5e-35	120
c139137_g1	CYP96A2	33.33	24	16	0	18	41	439	462	1.2	20.0
c109952_g1	CYP715A1	41.67	24	13	1	9	31	30	53	0.44	21.6
c146654_g1	CYP78A10	42.31	26	15	0	33	58	422	447	0.003	28.1
c100684_g1	CYP71B10	46.67	15	8	0	4	18	383	397	2.1	21.6
c68525_g1	CYP734A1	38.89	504	290	6	14	505	18	515	9e-134	396
c66779_g1	CYP88A4	63.64	473	170	2	20	492	17	487	0.0	654
c72610_g2	CYP71B10	41.86	43	25	0	5	47	184	226	6e-08	42.4
c57964_g1	CYP724A1	49.07	214	107	2	41	253	254	466	6e-76	236
c141542_g1	CYP715A1	42.11	19	11	0	31	49	490	508	0.52	21.6
c133561_g1	CYP97B3	32.02	178	113	3	15	185	284	460	5e-22	88.2
c124561_g1	CYP76C1	53.66	41	19	0	2	42	460	500	4e-10	48.1
c139568_g1	CYP71A22	31.43	35	24	0	10	44	42	76	1.8	19.6
c64122_g2	CYP718	41.67	12	7	0	3	14	166	177	2.1	18.5
c62757_g1	CYP704A2	59.66	238	94	2	1	237	275	511	3e-102	305
c91080_g1	CYP86B1	34.38	32	21	0	56	87	275	306	3.3	21.6
c104604_g1	CYP81F4	33.33	54	24	3	4	45	31	84	0.24	22.7
c143328_g1	CYP71B17	41.94	31	16	1	101	129	31	61	5.9	21.2
c56249_g1	CYP86B1	50.00	14	7	0	17	30	404	417	0.30	21.9
c73830_g2	CYP705A32	33.33	33	22	0	33	65	486	518	1.4	22.7
c70309_g1	CYP75B1	51.30	269	104	8	1	249	127	388	3e-71	238
c61083_g2	CYP86A2	33.93	56	37	0	51	106	463	518	0.041	26.9
c120504_g1	CYP96A1	41.18	17	10	0	19	35	419	435	1.2	20.4
c143890_g1	CYP89A9	34.38	32	21	0	15	46	149	180	0.45	23.9
c85425_g1	CYP81D5	61.54	13	5	0	25	37	420	432	1.2	20.4
c121462_g1	CYP86C1	48.74	119	60	1	11	128	10	128	3e-38	130
c101889_g1	CYP77A4	34.29	35	22	1	20	53	378	412	0.26	23.5
c18537_g1	CYP71B16	46.15	13	7	0	55	67	83	95	7.9	18.9
c70561_g1	CYP98A3	75.96	441	103	3	1	439	69	508	0.0	713
c120435_g1	CYP71B25	45.45	22	12	0	2	23	48	69	0.30	22.7
c70681_g3	CYP97B3	74.66	588	123	5	1	575	1	575	0.0	902
c145233_g1	CYP81G1	22.81	228	155	5	134	358	127	336	2e-09	52.4
c134861_g1	CYP75B1	64.29	14	5	0	2	15	457	470	0.13	22.7
c76944_g1	CYP71A21	57.69	52	22	0	1	52	67	118	5e-17	68.2
c79623_g1	CYP714A1	54.24	177	80	1	1	177	356	531	4e-66	209
c83135_g1	CYP74B2	42.86	21	8	1	41	57	37	57	1.4	20.4
c151331_g1	CYP705A12	34.48	29	19	0	34	62	296	324	0.11	23.9
c134466_g1	CYP51G1	45.21	73	40	0	1	73	281	353	3e-16	67.4
c26638_g1	CYP71A28	30.61	49	34	0	6	54	29	77	1.7	20.4
c66274_g1	CYP74A	50.00	16	8	0	1	16	414	429	5.2	19.2
c145104_g1	CYP84A1	38.81	67	37	1	2	68	335	397	2e-10	50.4
c52343_g1	CYP734A1	63.88	299	93	2	1	298	235	519	1e-139	403
c76042_g1	CYP710A3	55.88	34	15	0	38	71	269	302	1e-06	38.9
c63357_g1	CYP705A20	37.50	24	15	0	1	24	20	43	2.8	21.9
c9639_g1	CYP705A28	29.17	24	17	0	1	24	23	46	3.5	18.1
c120088_g1	CYP76C1	47.62	84	43	1	1	84	21	103	8e-22	83.6
c130827_g1	CYP86A8	44.62	65	33	1	3	67	365	426	3e-13	58.5
c141641_g1	CYP86C1	45.00	60	25	2	1	60	376	427	5e-09	45.8
c91069_g1	CYP86A1	34.39	157	85	3	1	149	361	507	1e-25	96.7
c54948_g1	CYP71B35	48.89	45	22	1	18	61	253	297	2e-07	41.2
c143490_g1	CYP720	71.43	77	22	0	5	81	38	114	3e-37	125
c59709_g1	CYP721	34.48	29	17	1	10	36	253	281	2.3	19.2
c64431_g1	CYP71B11	42.57	491	269	6	19	499	7	494	5e-144	421
c63216_g1	CYP79A3P	39.13	23	14	0	24	46	57	79	1.5	22.3
c70495_g2	CYP94B3	58.02	474	191	4	64	529	32	505	0.0	555
c75498_g1	CYP71B2	39.02	41	25	0	7	47	436	476	6e-06	37.4
c111671_g1	CYP714A2	37.31	67	37	1	1	67	62	123	2e-12	56.2
c151567_g1	CYP712A1	37.04	27	17	0	16	42	57	83	0.80	22.3
c118023_g1	CYP705A3	31.82	22	15	0	39	60	24	45	2.3	20.4
c70747_g1	CYP71B31	36.36	22	14	0	42	63	448	469	3.6	19.6
c71403_g1	CYP78A5	25.81	62	43	1	117	178	6	64	2.8	23.9
c96247_g1	CYP705A21	34.21	38	23	2	17	52	182	219	2.4	19.6
c91464_g1	CYP705A18	35.00	20	13	0	2	21	479	498	4.2	18.1
c94900_g1	CYP71A20	23.68	76	51	2	23	97	147	216	0.001	32.0
c122530_g1	CYP705A32	38.46	13	8	0	48	60	508	520	5.3	18.9
c42456_g1	CYP705A17P	35.71	28	18	0	1	28	157	184	3.7	17.7
c8462_g1	CYP704A1	51.06	47	23	0	1	47	459	505	3e-11	51.6
c83271_g1	CYP704A1	53.12	32	15	0	1	32	459	490	1e-07	40.4
c124225_g1	CYP716A1	53.85	13	6	0	28	40	133	145	0.44	21.6
c70309_g3	CYP75B1	60.53	152	60	0	1	152	357	508	4e-63	199
c18454_g1	CYP94B3	30.99	71	42	1	20	90	301	364	2e-07	41.6
c58288_g1	CYP90A1	41.67	24	13	1	21	44	251	273	0.067	23.5
c99575_g1	CYP72A15	48.03	152	76	3	1	151	63	212	4e-45	150
c10887_g1	CYP703A2	80.00	50	10	0	55	104	41	90	1e-22	86.7
c121481_g1	CYP71A28	24.14	29	18	1	2	26	49	77	1.4	20.0
c120752_g1	CYP81D3	45.12	82	45	0	3	84	335	416	2e-23	88.2
c111672_g1	CYP89A9	43.55	62	32	1	1	62	266	324	9e-13	56.6
c47503_g1	CYP82F1	35.71	28	18	0	16	43	19	46	0.010	27.7
c135982_g1	CYP86B2	25.71	35	26	0	2	36	44	78	1.6	20.4
c126953_g1	CYP71B24	35.14	37	22	2	2	38	362	396	1.1	20.0
c61996_g1	CYP84A1	74.78	115	26	1	1	115	409	520	7e-57	181
c146712_g1	CYP720	68.92	74	19	1	15	88	276	345	4e-31	108
c54948_g2	CYP71A14	49.06	53	27	0	10	62	258	310	2e-12	55.8
c117383_g1	CYP98A3	36.84	19	12	0	32	50	92	110	2.6	21.9
c95991_g1	CYP702A6	34.21	38	15	3	11	48	434	461	2.1	19.6
c71254_g1	CYP86C1	59.06	508	197	2	4	500	14	521	0.0	628
c91973_g1	CYP97B3	39.73	73	43	1	2	74	345	416	2e-16	67.8
c7116_g1	CYP705A3	32.22	90	57	1	2	91	306	391	1e-11	54.7
c128817_g1	CYP715A1	37.04	27	17	0	42	68	30	56	1.2	21.9
c133060_g1	CYP71B13	43.48	23	11	1	21	41	386	408	0.71	22.3
c111618_g1	B11581	38.46	39	20	2	10	46	55	91	0.32	22.3
c51729_g1	CYP72A14	33.33	54	22	2	7	47	32	84	0.80	23.1
c126232_g1	CYP724A1	36.36	22	14	0	1	22	113	134	1.0	20.0
c70474_g1	CYP71B23	43.09	434	233	8	1	421	66	498	3e-117	350
c73755_g1	CYP71A26	41.54	402	222	5	1	400	66	456	2e-115	345
c71012_g1	CYP76C6	41.38	29	17	0	86	114	127	155	0.73	23.5
c72044_g1	CYP86B1	68.23	513	152	4	38	543	33	541	0.0	725
c55786_g2	CYP724A1	25.00	24	18	0	55	78	234	257	0.53	23.1
c71443_g1	CYP709B3	50.29	515	239	7	11	518	13	517	1e-180	517
c146036_g1	CYP705A21	47.46	59	24	1	3	61	321	372	6e-13	57.4
c67929_g1	CYP72A8	51.06	423	193	5	1	420	104	515	6e-154	444
c20871_g1	CYP705A3	45.83	24	13	0	24	47	504	527	0.050	24.3
c73813_g1	CYP81D2	44.04	495	253	8	15	494	1	486	4e-137	404
c33527_g1	CYP78A9	70.09	107	28	2	44	146	45	151	2e-45	151
c124393_g1	CYP714A1	36.23	69	35	2	3	62	68	136	3e-08	43.9
c6601_g1	CYP715A1	31.95	266	167	4	27	285	237	495	8e-39	139
c72156_g1	CYP79F2	27.78	54	34	1	515	563	291	344	0.73	26.2
c49444_g1	CYP81D6	32.74	113	70	2	3	114	408	515	1e-14	63.9
c59295_g1	CYP81G1	35.40	113	72	1	1	113	185	296	3e-20	80.1
c50205_g1	CYP705A3	46.67	15	8	0	10	24	198	212	1.1	19.6
c122258_g1	CYP76C5	47.06	17	9	0	18	34	16	32	4.5	17.7
c61995_g1	CYP81K2	43.64	55	31	0	1	55	445	499	6e-14	59.7
c102344_g1	CYP710A1	41.18	34	20	0	41	74	15	48	8e-04	30.4
c41923_g1	CYP90B1	36.62	71	37	3	50	114	38	106	3e-06	38.9
c13667_g1	CYP71B8	32.56	43	24	2	15	55	287	326	0.56	21.6
c63156_g1	CYP94D2	56.19	388	159	6	3	385	68	449	1e-153	442
c67481_g1	CYP71A15	32.56	43	28	1	98	139	317	359	0.27	27.7
c146607_g1	CYP705A20	50.00	14	7	0	35	48	492	505	0.82	20.8
c125472_g1	CYP72A9	28.30	53	25	2	4	43	455	507	0.039	26.6
c81027_g1	CYP710A3	30.77	13	9	0	17	29	236	248	4.7	17.3
c89113_g1	CYP72A9	30.43	46	32	0	20	65	297	342	0.002	28.9
c89502_g1	CYP88A3	23.14	255	161	9	73	305	94	335	2e-04	36.6
c38971_g3	CYP75B1	45.83	120	65	0	1	120	299	418	1e-31	112
c70035_g2	CYP82C2	43.80	137	75	2	2	136	237	373	8e-34	119
c131538_g1	CYP96A6P	33.33	30	20	0	32	61	65	94	1.6	21.2
c65998_g1	CYP90B1	55.30	481	184	3	34	484	33	512	0.0	547
c57973_g1	CYP71B10	50.00	52	26	0	1	52	65	116	7e-13	56.6
c104376_g1	CYP71B34	27.78	108	69	2	60	167	250	348	8e-10	50.8
c65621_g2	CYP710A1	64.25	372	129	2	1	371	124	492	2e-174	494
c72765_g1	CYP81D3	41.77	407	195	11	4	403	119	490	7e-96	295
c45150_g1	CYP81D1	41.46	82	45	1	1	79	123	204	1e-18	74.3
c147726_g1	CYP81D7	33.33	27	18	0	15	41	86	112	8.7	18.5
c47519_g1	CYP710A1	65.99	344	114	2	1	341	124	467	2e-163	464
c71306_g1	CYP715A1	54.95	515	226	3	3	517	11	519	0.0	590
c149084_g1	CYP715A1	38.46	52	32	0	8	59	19	70	8e-09	45.4
c68335_g1	CYP82C4	45.95	494	253	7	37	519	33	523	1e-158	461
c60992_g1	CYP711	56.70	545	186	9	11	551	25	523	0.0	592
c67294_g1	CYP71B37	39.88	489	260	9	33	512	27	490	7e-123	368
c61590_g1	CYP94D2	54.22	83	34	2	5	83	416	498	2e-28	101
c62516_g1	CYP86C1	21.15	104	66	3	88	189	334	423	0.12	27.7
c66747_g1	CYP93D1	43.15	496	269	6	9	501	7	492	1e-149	437
c101088_g1	CYP88A4	60.26	78	31	0	2	79	3	80	9e-30	104
c87698_g1	CYP72A14	37.84	37	23	0	13	49	276	312	8e-04	30.0
c73013_g1	CYP709B2	30.99	213	104	8	357	566	323	495	7e-19	83.6
c64899_g1	CYP714A1	46.06	241	121	5	37	273	37	272	2e-72	229
c55638_g1	CYP51G1	33.58	402	216	7	2	400	132	485	4e-68	221
c57556_g1	CYP94D2	51.19	84	37	2	5	84	416	499	7e-27	97.4
c83206_g1	CYP709B2	41.03	39	17	2	1	37	471	505	0.34	21.6
c69472_g1	CYP76C4	47.17	494	247	5	16	496	13	505	3e-163	471
c52373_g1	CYP710A1	55.96	109	46	1	6	114	1	107	2e-36	124
c72511_g1	CYP94D1	51.41	461	212	6	40	490	39	497	2e-168	483
c65216_g1	CYP735A1	60.19	515	195	4	3	516	2	507	0.0	611
c69978_g4	CYP94D2	55.69	483	198	7	24	498	24	498	0.0	548
c72338_g1	CYP71B34	38.98	531	276	10	10	533	3	492	2e-126	379
c54195_g1	CYP72A10	56.92	65	28	0	1	65	399	463	2e-24	90.1
c63041_g1	CYP88A4	36.08	474	290	5	22	488	20	487	1e-107	327
c38971_g2	CYP89A7	30.65	62	43	0	3	64	87	148	0.001	30.8
c69517_g1	CYP71A25	38.55	511	280	11	11	511	1	487	1e-120	362
c141638_g1	CYP71A13	32.61	46	19	1	8	41	438	483	0.001	29.3
c69272_g1	CYP71B36	29.58	71	44	3	1	69	108	174	1.1	24.3
c153639_g1	CYP89A5	29.87	77	46	1	10	78	259	335	2e-06	38.9
c65082_g1	CYP707A4	66.45	468	152	3	2	469	3	465	0.0	634
c71327_g1	CYP72A15	49.81	520	251	4	1	518	1	512	0.0	538
c71736_g1	CYP71B37	40.94	491	258	11	36	519	26	491	2e-122	367
c57738_g1	CYP703A2	68.03	391	111	5	1	389	132	510	0.0	542
c67121_g1	CYP94D2	47.52	242	123	1	43	280	30	271	2e-78	244
c145778_g1	CYP96A9	56.25	80	35	0	1	80	429	508	1e-30	107
c48444_g1	CYP90B1	55.26	38	17	0	1	38	364	401	4e-11	51.2
c39775_g1	CYP734A1	67.52	117	34	3	20	136	20	132	1e-49	162
c60733_g1	CYP711	66.22	74	24	1	20	92	34	107	1e-30	108
c20591_g1	CYP706A7	27.59	29	21	0	17	45	272	300	1.6	21.9
c108988_g1	CYP71B8	39.13	69	42	0	2	70	347	415	4e-15	63.9
c61517_g1	CYP75B1	40.80	451	242	6	9	446	5	443	3e-126	374
c67374_g1	CYP94C1	58.92	465	185	4	33	491	23	487	0.0	573
c138985_g1	CYP72C1	60.00	20	6	1	9	28	448	465	0.016	25.0
c76288_g1	CYP85A2	71.05	76	22	0	1	76	320	395	6e-36	121
c70922_g1	CYP84A1	70.15	479	131	4	44	516	48	520	0.0	687
c66464_g1	CYP701A3	61.29	465	179	1	41	504	43	507	0.0	615
c69064_g1	CYP706A4	54.37	504	217	6	6	502	18	515	0.0	577
c71403_g2	CYP71B10	49.04	469	224	7	41	497	31	496	1e-158	459
c71012_g3	CYP89A6	51.10	227	103	3	1	223	176	398	1e-77	240
c5274_g1	CYP84A1	78.65	89	19	0	38	126	47	135	3e-48	158
c100851_g1	CYP78A7	44.74	38	21	0	8	45	474	511	2e-07	41.2
c41923_g2	CYP51G2	35.09	57	36	1	13	69	70	125	4e-07	40.4
c65356_g1	CYP73A5	84.10	503	80	0	1	503	1	503	0.0	874
c94590_g1	CYP71B13	49.32	73	36	1	15	86	3	75	9e-22	83.2
c61372_g1	CYP73A5	84.60	396	61	0	1	396	1	396	0.0	681
c81114_g1	CYP89A2	40.82	49	25	3	8	55	95	140	5e-04	31.2
c56203_g1	CYP51G1	80.95	483	90	2	5	485	6	488	0.0	835
c65404_g1	CYP81D1	48.16	515	234	11	10	515	11	501	2e-159	462
c104295_g1	CYP704A2	25.93	243	160	6	10	251	180	403	3e-16	72.4
c105861_g1	CYP74A	58.33	12	5	0	4	15	97	108	2.8	19.6
c6892_g1	CYP714A1	45.16	124	63	3	1	119	173	296	1e-25	95.9
c97655_g1	CYP71B10	33.33	75	48	2	1	73	150	224	1e-10	50.8
c69978_g5	CYP94D1	47.21	269	131	4	1	259	143	410	2e-79	246
c130789_g1	CYP94C1	33.68	95	61	1	2	94	374	468	6e-15	65.1
c38826_g1	CYP76C6	46.60	103	50	2	1	102	307	405	4e-28	101
c120113_g1	CYP72A14	62.42	149	56	0	2	150	364	512	9e-66	206
c149881_g1	CYP94D2	27.18	103	67	3	2	98	118	218	3e-06	38.5
c69500_g2	CYP704A2	53.35	508	228	4	10	516	9	508	0.0	552
c55467_g1	CYP722A1	53.51	456	199	6	27	470	19	473	2e-173	495
c115337_g1	CYP98A8	41.67	24	14	0	3	26	241	264	0.11	22.7
c42238_g1	CYP89A4	54.43	158	64	4	5	162	359	508	3e-51	167
